quad,quadcnv,DnstySt,Pcode,year,UNIQUE,ww_yield,dsnumeric,farm
423,244,0,04_grid_3,2015,04_grid_3_2015,8.6465,0,04
454,245,0,04_grid_3,2015,04_grid_3_2015,7.022,0,04
485,246,0,04_grid_3,2015,04_grid_3_2015,7.3956,0,04
516,247,l,04_grid_3,2015,04_grid_3_2015,9.15425,1,04
547,248,l,04_grid_3,2015,04_grid_3_2015,8.77825,1,04
578,249,l,04_grid_3,2015,04_grid_3_2015,7.914142857,1,04
609,250,m,04_grid_3,2015,04_grid_3_2015,8.2805,2,04
360,263,l,04_grid_3,2015,04_grid_3_2015,10.05566667,1,04
391,264,l,04_grid_3,2015,04_grid_3_2015,9.600833333,1,04
422,265,l,04_grid_3,2015,04_grid_3_2015,9.4178,1,04
453,266,l,04_grid_3,2015,04_grid_3_2015,10.63383333,1,04
484,267,l,04_grid_3,2015,04_grid_3_2015,10.643,1,04
515,268,0,04_grid_3,2015,04_grid_3_2015,9.1085,0,04
546,269,l,04_grid_3,2015,04_grid_3_2015,8.586333333,1,04
577,270,l,04_grid_3,2015,04_grid_3_2015,8.4914,1,04
608,271,m,04_grid_3,2015,04_grid_3_2015,NA,2,04
31,0,h,05_grid_1,2014,05_grid_1_2014,9.938125,3,05
62,1,h,05_grid_1,2014,05_grid_1_2014,9.0865,3,05
93,2,v,05_grid_1,2014,05_grid_1_2014,9.079,4,05
124,3,v,05_grid_1,2014,05_grid_1_2014,9.05375,4,05
155,4,v,05_grid_1,2014,05_grid_1_2014,8.628571429,4,05
186,5,v,05_grid_1,2014,05_grid_1_2014,8.578285714,4,05
217,6,v,05_grid_1,2014,05_grid_1_2014,8.844888889,4,05
248,7,v,05_grid_1,2014,05_grid_1_2014,6.760181818,4,05
279,8,v,05_grid_1,2014,05_grid_1_2014,5.53725,4,05
310,9,v,05_grid_1,2014,05_grid_1_2014,7.548333333,4,05
30,21,h,05_grid_1,2014,05_grid_1_2014,8.63125,3,05
61,22,v,05_grid_1,2014,05_grid_1_2014,7.698833333,4,05
92,23,v,05_grid_1,2014,05_grid_1_2014,8.25475,4,05
123,24,v,05_grid_1,2014,05_grid_1_2014,8.98425,4,05
154,25,v,05_grid_1,2014,05_grid_1_2014,9.321875,4,05
185,26,v,05_grid_1,2014,05_grid_1_2014,5.735833333,4,05
216,27,v,05_grid_1,2014,05_grid_1_2014,7.112285714,4,05
247,28,v,05_grid_1,2014,05_grid_1_2014,7.16175,4,05
278,29,v,05_grid_1,2014,05_grid_1_2014,7.614933333,4,05
309,30,v,05_grid_1,2014,05_grid_1_2014,9.38275,4,05
29,42,h,05_grid_1,2014,05_grid_1_2014,9.5144,3,05
60,43,v,05_grid_1,2014,05_grid_1_2014,8.843375,4,05
91,44,v,05_grid_1,2014,05_grid_1_2014,9.172666667,4,05
122,45,v,05_grid_1,2014,05_grid_1_2014,8.495333333,4,05
153,46,v,05_grid_1,2014,05_grid_1_2014,8.181375,4,05
184,47,v,05_grid_1,2014,05_grid_1_2014,6.163333333,4,05
215,48,v,05_grid_1,2014,05_grid_1_2014,4.611,4,05
246,49,v,05_grid_1,2014,05_grid_1_2014,8.018133333,4,05
277,50,v,05_grid_1,2014,05_grid_1_2014,9.082583333,4,05
308,51,v,05_grid_1,2014,05_grid_1_2014,10.66275,4,05
28,63,h,05_grid_1,2014,05_grid_1_2014,9.729111111,3,05
59,64,h,05_grid_1,2014,05_grid_1_2014,6.8239,3,05
90,65,v,05_grid_1,2014,05_grid_1_2014,8.5955,4,05
121,66,v,05_grid_1,2014,05_grid_1_2014,8.410125,4,05
152,67,v,05_grid_1,2014,05_grid_1_2014,8.66775,4,05
183,68,v,05_grid_1,2014,05_grid_1_2014,8.425,4,05
214,69,v,05_grid_1,2014,05_grid_1_2014,6.180125,4,05
245,70,v,05_grid_1,2014,05_grid_1_2014,10.37009091,4,05
276,71,v,05_grid_1,2014,05_grid_1_2014,9.208545455,4,05
307,72,v,05_grid_1,2014,05_grid_1_2014,10.35242857,4,05
27,84,v,05_grid_1,2014,05_grid_1_2014,10.18671429,4,05
58,85,v,05_grid_1,2014,05_grid_1_2014,8.068416667,4,05
89,86,v,05_grid_1,2014,05_grid_1_2014,8.2744,4,05
120,87,v,05_grid_1,2014,05_grid_1_2014,8.782,4,05
151,88,v,05_grid_1,2014,05_grid_1_2014,9.063375,4,05
182,89,v,05_grid_1,2014,05_grid_1_2014,7.396,4,05
213,90,v,05_grid_1,2014,05_grid_1_2014,9.128,4,05
244,91,v,05_grid_1,2014,05_grid_1_2014,9.812444444,4,05
275,92,v,05_grid_1,2014,05_grid_1_2014,9.820444444,4,05
306,93,v,05_grid_1,2014,05_grid_1_2014,9.576,4,05
57,106,v,05_grid_1,2014,05_grid_1_2014,6.245352941,4,05
88,107,v,05_grid_1,2014,05_grid_1_2014,8.243,4,05
119,108,v,05_grid_1,2014,05_grid_1_2014,9.403125,4,05
150,109,v,05_grid_1,2014,05_grid_1_2014,9.609,4,05
181,110,v,05_grid_1,2014,05_grid_1_2014,8.419,4,05
212,111,v,05_grid_1,2014,05_grid_1_2014,8.876,4,05
243,112,v,05_grid_1,2014,05_grid_1_2014,9.380272727,4,05
274,113,v,05_grid_1,2014,05_grid_1_2014,9.568875,4,05
305,114,h,05_grid_1,2014,05_grid_1_2014,10.20942857,3,05
56,127,v,05_grid_1,2014,05_grid_1_2014,9.84225,4,05
87,128,v,05_grid_1,2014,05_grid_1_2014,8.6925,4,05
118,129,v,05_grid_1,2014,05_grid_1_2014,9.039,4,05
149,130,v,05_grid_1,2014,05_grid_1_2014,8.922,4,05
180,131,v,05_grid_1,2014,05_grid_1_2014,9.068,4,05
211,132,v,05_grid_1,2014,05_grid_1_2014,8.43075,4,05
242,133,v,05_grid_1,2014,05_grid_1_2014,9.197454545,4,05
273,134,v,05_grid_1,2014,05_grid_1_2014,7.8294,4,05
304,135,v,05_grid_1,2014,05_grid_1_2014,9.702333333,4,05
86,149,v,05_grid_1,2014,05_grid_1_2014,10.5214,4,05
117,150,v,05_grid_1,2014,05_grid_1_2014,7.870571429,4,05
148,151,v,05_grid_1,2014,05_grid_1_2014,8.6815,4,05
179,152,v,05_grid_1,2014,05_grid_1_2014,9.4595,4,05
210,153,v,05_grid_1,2014,05_grid_1_2014,9.668333333,4,05
241,154,v,05_grid_1,2014,05_grid_1_2014,8.766363636,4,05
272,155,v,05_grid_1,2014,05_grid_1_2014,4.715571429,4,05
303,156,v,05_grid_1,2014,05_grid_1_2014,8.3825,4,05
85,170,h,05_grid_1,2014,05_grid_1_2014,9.678,3,05
116,171,v,05_grid_1,2014,05_grid_1_2014,9.265363636,4,05
147,172,v,05_grid_1,2014,05_grid_1_2014,9.635571429,4,05
178,173,v,05_grid_1,2014,05_grid_1_2014,9.0702,4,05
209,174,v,05_grid_1,2014,05_grid_1_2014,10.381,4,05
240,175,v,05_grid_1,2014,05_grid_1_2014,7.431230769,4,05
271,176,v,05_grid_1,2014,05_grid_1_2014,7.282727273,4,05
302,177,h,05_grid_1,2014,05_grid_1_2014,10.371,3,05
84,191,h,05_grid_1,2014,05_grid_1_2014,11.527,3,05
115,192,v,05_grid_1,2014,05_grid_1_2014,9.038857143,4,05
146,193,v,05_grid_1,2014,05_grid_1_2014,10.22788889,4,05
177,194,v,05_grid_1,2014,05_grid_1_2014,8.3622,4,05
208,195,v,05_grid_1,2014,05_grid_1_2014,9.38575,4,05
239,196,v,05_grid_1,2014,05_grid_1_2014,9.361066667,4,05
270,197,v,05_grid_1,2014,05_grid_1_2014,6.8521,4,05
301,198,h,05_grid_1,2014,05_grid_1_2014,9.494375,3,05
332,199,m,05_grid_1,2014,05_grid_1_2014,11.656,2,05
83,212,h,05_grid_1,2014,05_grid_1_2014,10.293,3,05
114,213,v,05_grid_1,2014,05_grid_1_2014,8.688307692,4,05
145,214,v,05_grid_1,2014,05_grid_1_2014,8.5539,4,05
176,215,v,05_grid_1,2014,05_grid_1_2014,7.484333333,4,05
207,216,v,05_grid_1,2014,05_grid_1_2014,7.952666667,4,05
238,217,v,05_grid_1,2014,05_grid_1_2014,7.574571429,4,05
269,218,v,05_grid_1,2014,05_grid_1_2014,8.68975,4,05
300,219,h,05_grid_1,2014,05_grid_1_2014,8.0015,3,05
331,220,m,05_grid_1,2014,05_grid_1_2014,10.7142,2,05
82,233,h,05_grid_1,2014,05_grid_1_2014,NA,3,05
113,234,v,05_grid_1,2014,05_grid_1_2014,10.08811111,4,05
144,235,v,05_grid_1,2014,05_grid_1_2014,7.469846154,4,05
175,236,v,05_grid_1,2014,05_grid_1_2014,8.496222222,4,05
206,237,v,05_grid_1,2014,05_grid_1_2014,8.705555556,4,05
237,238,v,05_grid_1,2014,05_grid_1_2014,7.076909091,4,05
268,239,v,05_grid_1,2014,05_grid_1_2014,10.5375,4,05
299,240,m,05_grid_1,2014,05_grid_1_2014,10.3975,2,05
330,241,m,05_grid_1,2014,05_grid_1_2014,7.591666667,2,05
112,255,v,05_grid_1,2014,05_grid_1_2014,9.421666667,4,05
143,256,h,05_grid_1,2014,05_grid_1_2014,6.9955,3,05
174,257,v,05_grid_1,2014,05_grid_1_2014,9.544142857,4,05
205,258,v,05_grid_1,2014,05_grid_1_2014,11.4765,4,05
236,259,v,05_grid_1,2014,05_grid_1_2014,9.426,4,05
267,260,v,05_grid_1,2014,05_grid_1_2014,NA,4,05
142,277,h,05_grid_1,2014,05_grid_1_2014,6.635,3,05
173,278,m,05_grid_1,2014,05_grid_1_2014,NA,2,05
31,0,v,05_grid_1,2016,05_grid_1_2016,4.031888889,4,05
62,1,v,05_grid_1,2016,05_grid_1_2016,2.5,4,05
93,2,v,05_grid_1,2016,05_grid_1_2016,0.956333333,4,05
124,3,v,05_grid_1,2016,05_grid_1_2016,2.802714286,4,05
155,4,v,05_grid_1,2016,05_grid_1_2016,2.8675,4,05
186,5,v,05_grid_1,2016,05_grid_1_2016,1.233142857,4,05
217,6,v,05_grid_1,2016,05_grid_1_2016,1.93625,4,05
248,7,v,05_grid_1,2016,05_grid_1_2016,1.300428571,4,05
279,8,v,05_grid_1,2016,05_grid_1_2016,1.1125,4,05
310,9,v,05_grid_1,2016,05_grid_1_2016,2.491333333,4,05
30,21,v,05_grid_1,2016,05_grid_1_2016,1.5998,4,05
61,22,v,05_grid_1,2016,05_grid_1_2016,1.687333333,4,05
92,23,v,05_grid_1,2016,05_grid_1_2016,0.857714286,4,05
123,24,v,05_grid_1,2016,05_grid_1_2016,1.911,4,05
154,25,v,05_grid_1,2016,05_grid_1_2016,1.872857143,4,05
185,26,v,05_grid_1,2016,05_grid_1_2016,1.515333333,4,05
216,27,v,05_grid_1,2016,05_grid_1_2016,2.305333333,4,05
247,28,v,05_grid_1,2016,05_grid_1_2016,1.728285714,4,05
278,29,v,05_grid_1,2016,05_grid_1_2016,0.950777778,4,05
309,30,v,05_grid_1,2016,05_grid_1_2016,1.825,4,05
29,42,v,05_grid_1,2016,05_grid_1_2016,4.276875,4,05
60,43,v,05_grid_1,2016,05_grid_1_2016,0.688,4,05
91,44,v,05_grid_1,2016,05_grid_1_2016,0.737888889,4,05
122,45,v,05_grid_1,2016,05_grid_1_2016,1.552142857,4,05
153,46,v,05_grid_1,2016,05_grid_1_2016,1.458166667,4,05
184,47,v,05_grid_1,2016,05_grid_1_2016,1.413,4,05
215,48,v,05_grid_1,2016,05_grid_1_2016,2.075285714,4,05
246,49,v,05_grid_1,2016,05_grid_1_2016,2.0434,4,05
277,50,v,05_grid_1,2016,05_grid_1_2016,1.146818182,4,05
308,51,v,05_grid_1,2016,05_grid_1_2016,2.013142857,4,05
28,63,v,05_grid_1,2016,05_grid_1_2016,3.82925,4,05
59,64,v,05_grid_1,2016,05_grid_1_2016,1.325454545,4,05
90,65,v,05_grid_1,2016,05_grid_1_2016,0.6342,4,05
121,66,v,05_grid_1,2016,05_grid_1_2016,1.9855,4,05
152,67,v,05_grid_1,2016,05_grid_1_2016,1.812166667,4,05
183,68,v,05_grid_1,2016,05_grid_1_2016,1.3675,4,05
214,69,v,05_grid_1,2016,05_grid_1_2016,2.132625,4,05
245,70,v,05_grid_1,2016,05_grid_1_2016,1.934285714,4,05
276,71,v,05_grid_1,2016,05_grid_1_2016,1.774818182,4,05
307,72,v,05_grid_1,2016,05_grid_1_2016,4.972571429,4,05
27,84,v,05_grid_1,2016,05_grid_1_2016,4.54275,4,05
58,85,v,05_grid_1,2016,05_grid_1_2016,3.0434,4,05
89,86,v,05_grid_1,2016,05_grid_1_2016,0.80775,4,05
120,87,v,05_grid_1,2016,05_grid_1_2016,1.5775,4,05
151,88,v,05_grid_1,2016,05_grid_1_2016,2.257142857,4,05
182,89,v,05_grid_1,2016,05_grid_1_2016,1.505142857,4,05
213,90,v,05_grid_1,2016,05_grid_1_2016,1.507166667,4,05
244,91,v,05_grid_1,2016,05_grid_1_2016,2.217875,4,05
275,92,v,05_grid_1,2016,05_grid_1_2016,3.7806,4,05
306,93,v,05_grid_1,2016,05_grid_1_2016,4.175714286,4,05
57,106,v,05_grid_1,2016,05_grid_1_2016,3.370888889,4,05
88,107,v,05_grid_1,2016,05_grid_1_2016,0.3489375,4,05
119,108,v,05_grid_1,2016,05_grid_1_2016,1.987833333,4,05
150,109,v,05_grid_1,2016,05_grid_1_2016,2.163333333,4,05
181,110,v,05_grid_1,2016,05_grid_1_2016,1.069833333,4,05
212,111,v,05_grid_1,2016,05_grid_1_2016,1.906,4,05
243,112,v,05_grid_1,2016,05_grid_1_2016,2.629428571,4,05
274,113,v,05_grid_1,2016,05_grid_1_2016,3.9958,4,05
305,114,v,05_grid_1,2016,05_grid_1_2016,4.528,4,05
56,127,v,05_grid_1,2016,05_grid_1_2016,2.896888889,4,05
87,128,v,05_grid_1,2016,05_grid_1_2016,2.5466,4,05
118,129,v,05_grid_1,2016,05_grid_1_2016,2.425857143,4,05
149,130,v,05_grid_1,2016,05_grid_1_2016,1.816428571,4,05
180,131,v,05_grid_1,2016,05_grid_1_2016,1.850285714,4,05
211,132,v,05_grid_1,2016,05_grid_1_2016,4.866857143,4,05
242,133,v,05_grid_1,2016,05_grid_1_2016,2.428625,4,05
273,134,v,05_grid_1,2016,05_grid_1_2016,3.238875,4,05
304,135,v,05_grid_1,2016,05_grid_1_2016,4.5175,4,05
86,149,v,05_grid_1,2016,05_grid_1_2016,3.909571429,4,05
117,150,v,05_grid_1,2016,05_grid_1_2016,3.125333333,4,05
148,151,v,05_grid_1,2016,05_grid_1_2016,2.906833333,4,05
179,152,v,05_grid_1,2016,05_grid_1_2016,1.896142857,4,05
210,153,v,05_grid_1,2016,05_grid_1_2016,2.955166667,4,05
241,154,v,05_grid_1,2016,05_grid_1_2016,2.5075,4,05
272,155,v,05_grid_1,2016,05_grid_1_2016,3.795888889,4,05
303,156,v,05_grid_1,2016,05_grid_1_2016,6.207,4,05
85,170,v,05_grid_1,2016,05_grid_1_2016,6.599555556,4,05
116,171,v,05_grid_1,2016,05_grid_1_2016,3.419833333,4,05
147,172,v,05_grid_1,2016,05_grid_1_2016,2.03,4,05
178,173,v,05_grid_1,2016,05_grid_1_2016,3.115125,4,05
209,174,v,05_grid_1,2016,05_grid_1_2016,3.1132,4,05
240,175,v,05_grid_1,2016,05_grid_1_2016,3.4527,4,05
271,176,v,05_grid_1,2016,05_grid_1_2016,4.179333333,4,05
302,177,v,05_grid_1,2016,05_grid_1_2016,5.44775,4,05
84,191,h,05_grid_1,2016,05_grid_1_2016,8.162,3,05
115,192,v,05_grid_1,2016,05_grid_1_2016,4.4766,4,05
146,193,v,05_grid_1,2016,05_grid_1_2016,2.701333333,4,05
177,194,v,05_grid_1,2016,05_grid_1_2016,3.3095,4,05
208,195,v,05_grid_1,2016,05_grid_1_2016,2.10275,4,05
239,196,v,05_grid_1,2016,05_grid_1_2016,3.768714286,4,05
270,197,v,05_grid_1,2016,05_grid_1_2016,3.307333333,4,05
301,198,v,05_grid_1,2016,05_grid_1_2016,6.684,4,05
332,199,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
83,212,v,05_grid_1,2016,05_grid_1_2016,6.660666667,4,05
114,213,v,05_grid_1,2016,05_grid_1_2016,6.944833333,4,05
145,214,v,05_grid_1,2016,05_grid_1_2016,2.862833333,4,05
176,215,v,05_grid_1,2016,05_grid_1_2016,3.530333333,4,05
207,216,v,05_grid_1,2016,05_grid_1_2016,2.779285714,4,05
238,217,v,05_grid_1,2016,05_grid_1_2016,4.933083333,4,05
269,218,v,05_grid_1,2016,05_grid_1_2016,5.768,4,05
300,219,v,05_grid_1,2016,05_grid_1_2016,5.571666667,4,05
331,220,h,05_grid_1,2016,05_grid_1_2016,4.220166667,3,05
82,233,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
113,234,v,05_grid_1,2016,05_grid_1_2016,3.956625,4,05
144,235,v,05_grid_1,2016,05_grid_1_2016,3.795375,4,05
175,236,v,05_grid_1,2016,05_grid_1_2016,5.063545455,4,05
206,237,v,05_grid_1,2016,05_grid_1_2016,5.550428571,4,05
237,238,v,05_grid_1,2016,05_grid_1_2016,5.819428571,4,05
268,239,v,05_grid_1,2016,05_grid_1_2016,4.02275,4,05
299,240,v,05_grid_1,2016,05_grid_1_2016,5.209,4,05
330,241,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
112,255,v,05_grid_1,2016,05_grid_1_2016,5.638333333,4,05
143,256,h,05_grid_1,2016,05_grid_1_2016,3.865,3,05
174,257,v,05_grid_1,2016,05_grid_1_2016,7.440333333,4,05
205,258,v,05_grid_1,2016,05_grid_1_2016,2.432,4,05
236,259,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
267,260,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
142,277,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
173,278,v,05_grid_1,2016,05_grid_1_2016,NA,4,05
31,0,m,05_grid_2,2016,05_grid_2_2016,6.7636,2,05
62,1,m,05_grid_2,2016,05_grid_2_2016,6.168125,2,05
93,2,h,05_grid_2,2016,05_grid_2_2016,4.80375,3,05
124,3,v,05_grid_2,2016,05_grid_2_2016,6.15275,4,05
155,4,v,05_grid_2,2016,05_grid_2_2016,3.602166667,4,05
186,5,v,05_grid_2,2016,05_grid_2_2016,2.414863636,4,05
217,6,v,05_grid_2,2016,05_grid_2_2016,5.987333333,4,05
30,21,m,05_grid_2,2016,05_grid_2_2016,5.913428571,2,05
61,22,h,05_grid_2,2016,05_grid_2_2016,5.347875,3,05
92,23,h,05_grid_2,2016,05_grid_2_2016,5.925,3,05
123,24,v,05_grid_2,2016,05_grid_2_2016,6.4495,4,05
154,25,h,05_grid_2,2016,05_grid_2_2016,3.402875,3,05
185,26,v,05_grid_2,2016,05_grid_2_2016,3.171416667,4,05
216,27,v,05_grid_2,2016,05_grid_2_2016,6.8925,4,05
29,42,l,05_grid_2,2016,05_grid_2_2016,5.814428571,1,05
60,43,h,05_grid_2,2016,05_grid_2_2016,6.805,3,05
91,44,h,05_grid_2,2016,05_grid_2_2016,6.2225,3,05
122,45,v,05_grid_2,2016,05_grid_2_2016,5.56075,4,05
153,46,v,05_grid_2,2016,05_grid_2_2016,2.059857143,4,05
184,47,v,05_grid_2,2016,05_grid_2_2016,4.4473,4,05
215,48,h,05_grid_2,2016,05_grid_2_2016,6.705666667,3,05
28,63,l,05_grid_2,2016,05_grid_2_2016,5.607666667,1,05
59,64,v,05_grid_2,2016,05_grid_2_2016,6.472125,4,05
90,65,v,05_grid_2,2016,05_grid_2_2016,6.517857143,4,05
121,66,v,05_grid_2,2016,05_grid_2_2016,5.821166667,4,05
183,68,v,05_grid_2,2016,05_grid_2_2016,3.667466667,4,05
214,69,m,05_grid_2,2016,05_grid_2_2016,8.0635,2,05
27,84,m,05_grid_2,2016,05_grid_2_2016,5.720454545,2,05
58,85,v,05_grid_2,2016,05_grid_2_2016,7.838833333,4,05
89,86,v,05_grid_2,2016,05_grid_2_2016,6.789714286,4,05
120,87,v,05_grid_2,2016,05_grid_2_2016,6.666,4,05
151,88,v,05_grid_2,2016,05_grid_2_2016,4.477666667,4,05
182,89,h,05_grid_2,2016,05_grid_2_2016,3.606,3,05
213,90,v,05_grid_2,2016,05_grid_2_2016,6.2885,4,05
26,105,h,05_grid_2,2016,05_grid_2_2016,6.409875,3,05
57,106,v,05_grid_2,2016,05_grid_2_2016,7.541285714,4,05
88,107,v,05_grid_2,2016,05_grid_2_2016,7.269571429,4,05
119,108,v,05_grid_2,2016,05_grid_2_2016,7.157428571,4,05
150,109,v,05_grid_2,2016,05_grid_2_2016,4.7045,4,05
181,110,v,05_grid_2,2016,05_grid_2_2016,3.786,4,05
212,111,v,05_grid_2,2016,05_grid_2_2016,5.17725,4,05
25,126,v,05_grid_2,2016,05_grid_2_2016,7.187,4,05
56,127,v,05_grid_2,2016,05_grid_2_2016,8.082857143,4,05
87,128,v,05_grid_2,2016,05_grid_2_2016,7.807,4,05
118,129,v,05_grid_2,2016,05_grid_2_2016,8.241333333,4,05
149,130,h,05_grid_2,2016,05_grid_2_2016,5.743,3,05
180,131,v,05_grid_2,2016,05_grid_2_2016,4.682285714,4,05
211,132,v,05_grid_2,2016,05_grid_2_2016,6.47025,4,05
24,147,v,05_grid_2,2016,05_grid_2_2016,7.722,4,05
55,148,v,05_grid_2,2016,05_grid_2_2016,7.665125,4,05
86,149,v,05_grid_2,2016,05_grid_2_2016,8.020166667,4,05
117,150,v,05_grid_2,2016,05_grid_2_2016,7.406375,4,05
148,151,h,05_grid_2,2016,05_grid_2_2016,6.482857143,3,05
179,152,h,05_grid_2,2016,05_grid_2_2016,4.6522,3,05
210,153,h,05_grid_2,2016,05_grid_2_2016,5.327375,3,05
23,168,v,05_grid_2,2016,05_grid_2_2016,8.048625,4,05
54,169,v,05_grid_2,2016,05_grid_2_2016,7.569428571,4,05
85,170,v,05_grid_2,2016,05_grid_2_2016,7.236,4,05
116,171,h,05_grid_2,2016,05_grid_2_2016,7.2715,3,05
147,172,m,05_grid_2,2016,05_grid_2_2016,7.265285714,2,05
178,173,m,05_grid_2,2016,05_grid_2_2016,8.2372,2,05
209,174,m,05_grid_2,2016,05_grid_2_2016,8.765,2,05
22,189,h,05_grid_2,2016,05_grid_2_2016,6.519714286,3,05
53,190,h,05_grid_2,2016,05_grid_2_2016,8.592285714,3,05
84,191,h,05_grid_2,2016,05_grid_2_2016,7.425333333,3,05
115,192,m,05_grid_2,2016,05_grid_2_2016,6.2512,2,05
146,193,l,05_grid_2,2016,05_grid_2_2016,7.6845,1,05
21,210,h,05_grid_2,2016,05_grid_2_2016,7.184875,3,05
52,211,h,05_grid_2,2016,05_grid_2_2016,5.38625,3,05
83,212,v,05_grid_2,2016,05_grid_2_2016,8.489,4,05
31,0,m,05_grid_3,2015,05_grid_3_2015,10.8195,2,05
62,1,h,05_grid_3,2015,05_grid_3_2015,9.856454545,3,05
93,2,h,05_grid_3,2015,05_grid_3_2015,11.91877778,3,05
124,3,l,05_grid_3,2015,05_grid_3_2015,10.04633333,1,05
155,4,l,05_grid_3,2015,05_grid_3_2015,7.806333333,1,05
30,21,m,05_grid_3,2015,05_grid_3_2015,12.69514286,2,05
61,22,h,05_grid_3,2015,05_grid_3_2015,8.982166667,3,05
92,23,h,05_grid_3,2015,05_grid_3_2015,10.329375,3,05
123,24,m,05_grid_3,2015,05_grid_3_2015,10.981125,2,05
154,25,l,05_grid_3,2015,05_grid_3_2015,9.873727273,1,05
185,26,l,05_grid_3,2015,05_grid_3_2015,5.706333333,1,05
29,42,l,05_grid_3,2015,05_grid_3_2015,12.35642857,1,05
60,43,l,05_grid_3,2015,05_grid_3_2015,10.23516667,1,05
91,44,m,05_grid_3,2015,05_grid_3_2015,10.71016667,2,05
122,45,l,05_grid_3,2015,05_grid_3_2015,11.90728571,1,05
153,46,l,05_grid_3,2015,05_grid_3_2015,9.035777778,1,05
184,47,l,05_grid_3,2015,05_grid_3_2015,8.904888889,1,05
215,48,l,05_grid_3,2015,05_grid_3_2015,9.32575,1,05
28,63,0,05_grid_3,2015,05_grid_3_2015,10.31116667,0,05
59,64,l,05_grid_3,2015,05_grid_3_2015,9.73,1,05
90,65,l,05_grid_3,2015,05_grid_3_2015,12.05233333,1,05
121,66,l,05_grid_3,2015,05_grid_3_2015,12.40928571,1,05
152,67,l,05_grid_3,2015,05_grid_3_2015,11.3862,1,05
183,68,l,05_grid_3,2015,05_grid_3_2015,9.47075,1,05
214,69,l,05_grid_3,2015,05_grid_3_2015,9.177,1,05
27,84,l,05_grid_3,2015,05_grid_3_2015,9.2245,1,05
58,85,l,05_grid_3,2015,05_grid_3_2015,9.8265,1,05
89,86,l,05_grid_3,2015,05_grid_3_2015,12.31485714,1,05
120,87,l,05_grid_3,2015,05_grid_3_2015,13.57885714,1,05
151,88,l,05_grid_3,2015,05_grid_3_2015,11.30066667,1,05
182,89,l,05_grid_3,2015,05_grid_3_2015,11.08133333,1,05
213,90,l,05_grid_3,2015,05_grid_3_2015,9.484428571,1,05
244,91,l,05_grid_3,2015,05_grid_3_2015,10.3274,1,05
26,105,l,05_grid_3,2015,05_grid_3_2015,9.482,1,05
57,106,l,05_grid_3,2015,05_grid_3_2015,9.414,1,05
88,107,l,05_grid_3,2015,05_grid_3_2015,12.82757143,1,05
119,108,l,05_grid_3,2015,05_grid_3_2015,13.44671429,1,05
150,109,0,05_grid_3,2015,05_grid_3_2015,11.7765,0,05
181,110,l,05_grid_3,2015,05_grid_3_2015,11.54983333,1,05
212,111,l,05_grid_3,2015,05_grid_3_2015,11.36066667,1,05
243,112,l,05_grid_3,2015,05_grid_3_2015,9.1601,1,05
274,113,m,05_grid_3,2015,05_grid_3_2015,10.877,2,05
25,126,l,05_grid_3,2015,05_grid_3_2015,9.9875,1,05
56,127,l,05_grid_3,2015,05_grid_3_2015,9.5408,1,05
87,128,l,05_grid_3,2015,05_grid_3_2015,11.78583333,1,05
118,129,l,05_grid_3,2015,05_grid_3_2015,14.016625,1,05
149,130,l,05_grid_3,2015,05_grid_3_2015,12.69871429,1,05
180,131,l,05_grid_3,2015,05_grid_3_2015,11.68514286,1,05
211,132,l,05_grid_3,2015,05_grid_3_2015,11.30333333,1,05
242,133,m,05_grid_3,2015,05_grid_3_2015,10.78814286,2,05
273,134,m,05_grid_3,2015,05_grid_3_2015,9.453090909,2,05
304,135,m,05_grid_3,2015,05_grid_3_2015,11.78525,2,05
24,147,l,05_grid_3,2015,05_grid_3_2015,9.493666667,1,05
55,148,l,05_grid_3,2015,05_grid_3_2015,10.2245,1,05
86,149,l,05_grid_3,2015,05_grid_3_2015,13.126875,1,05
117,150,m,05_grid_3,2015,05_grid_3_2015,13.7745,2,05
148,151,l,05_grid_3,2015,05_grid_3_2015,13.44733333,1,05
179,152,l,05_grid_3,2015,05_grid_3_2015,12.05783333,1,05
210,153,l,05_grid_3,2015,05_grid_3_2015,11.51985714,1,05
241,154,l,05_grid_3,2015,05_grid_3_2015,11.20633333,1,05
272,155,m,05_grid_3,2015,05_grid_3_2015,9.8598,2,05
303,156,l,05_grid_3,2015,05_grid_3_2015,9.978,1,05
23,168,l,05_grid_3,2015,05_grid_3_2015,10.106,1,05
54,169,l,05_grid_3,2015,05_grid_3_2015,10.99533333,1,05
85,170,l,05_grid_3,2015,05_grid_3_2015,12.52583333,1,05
116,171,m,05_grid_3,2015,05_grid_3_2015,12.9595,2,05
147,172,m,05_grid_3,2015,05_grid_3_2015,12.43642857,2,05
178,173,m,05_grid_3,2015,05_grid_3_2015,12.337,2,05
209,174,l,05_grid_3,2015,05_grid_3_2015,12.94842857,1,05
240,175,l,05_grid_3,2015,05_grid_3_2015,11.04442857,1,05
271,176,l,05_grid_3,2015,05_grid_3_2015,10.578875,1,05
